6 qid:154 1:0.25 2:1416 3:72158 4:3.0543549196 # 154_wild
2 qid:154 1:0.1 2:79 3:9110 4:2.99407600034 # 154_incredible
3 qid:154 1:0.2 2:291 3:15671 4:3.17462749115 # 154_crazy
5 qid:154 1:0.125 2:364 3:35919 4:2.44532495804 # 154_dramatic
4 qid:154 1:0.0833333333333 2:13 3:1467 4:2.26944399247 # 154_unbelievable
4 qid:155 1:0.0769230769231 2:45 3:3680 4:2.76096505678 # 155_unpredictable
4 qid:155 1:0.142857142857 2:41 3:5112 4:2.34465230307 # 155_chaotic
5 qid:155 1:0.25 2:1416 3:72158 4:3.26957806449 # 155_wild
1 qid:155 1:0.25 2:1150 3:53967 4:3.68620410421 # 155_huge
3 qid:155 1:0.111111111111 2:132 3:12194 4:1.69257055246 # 155_irregular
2 qid:155 1:0.142857142857 2:714 3:47610 4:3.45660867516 # 155_extreme
6 qid:155 1:0.0833333333333 2:0 3:597 4:0.401942084028 # 155_unrestrained
4 qid:156 1:0.142857142857 2:714 3:47610 4:5.24663530193 # 156_extreme
2 qid:156 1:0.2 2:291 3:15671 4:6.70431102205 # 156_crazy
5 qid:156 1:0.111111111111 2:27 3:3735 4:1.88696773292 # 156_patterned
4 qid:156 1:0.25 2:1416 3:72158 4:6.62403726609 # 156_wild
3 qid:156 1:0.125 2:175 3:21315 4:5.56393144968 # 156_striking
6 qid:156 1:0.166666666667 2:2 3:330 4:0.538479763209 # 156_garish
1 qid:156 1:0.125 2:309 3:14572 4:2.61138720535 # 156_coloured
7 qid:156 1:0.0833333333333 2:0 3:597 4:-0.661192266529 # 156_unrestrained
1 qid:157 1:0.142857142857 2:3469 3:191602 4:6.93867276458 # 157_natural
5 qid:157 1:0.125 2:34 3:3462 4:3.12075500454 # 157_reckless
2 qid:157 1:0.25 2:1416 3:72158 4:5.86032745296 # 157_wild
3 qid:157 1:0.0833333333333 2:0 3:597 4:0.633985187695 # 157_unrestrained
4 qid:157 1:0.142857142857 2:41 3:5112 4:3.45313054003 # 157_chaotic
3 qid:157 1:0.0769230769231 2:3 3:504 4:0.153127860181 # 157_undisciplined
3 qid:157 1:0.2 2:291 3:15671 4:7.18162859739 # 157_crazy
4 qid:158 1:0.142857142857 2:3 3:573 4:0.641957628691 # 158_untamed
2 qid:158 1:0.0714285714286 2:0 3:38 4:-0.989998377551 # 158_undomesticated
1 qid:158 1:0.25 2:1416 3:72158 4:4.15700857706 # 158_wild
3 qid:158 1:0.0909090909091 2:0 3:0 4:0 # 158_non-captive
1 qid:159 1:0.25 2:1416 3:72158 4:5.62737273547 # 159_wild
4 qid:159 1:0.0625 2:0 3:0 4:0 # 159_uninhabited land
6 qid:159 1:0.0588235294118 2:0 3:0 4:0 # 159_uncultivated land
5 qid:159 1:0.0625 2:0 3:0 4:0 # 159_out of captivity
2 qid:159 1:0.0434782608696 2:0 3:0 4:0 # 159_its natural environment
3 qid:159 1:0.1 2:168 3:19376 4:3.11462654872 # 159_wilderness
4 qid:160 1:0.125 2:43 3:11212 4:1.85565257974 # 160_disposal
3 qid:160 1:0.111111111111 2:238 3:11854 4:1.40086347893 # 160_container
2 qid:160 1:0.333333333333 2:39375 3:1187723 4:3.74643050313 # 160_can
1 qid:160 1:0.333333333333 2:232 3:20621 4:1.43737001549 # 160_bin
2 qid:161 1:0.333333333333 2:39375 3:1187723 4:2.35683164667 # 161_can
1 qid:161 1:0.333333333333 2:444 3:16583 4:0.813739547061 # 161_tin
3 qid:161 1:0.1 2:4 3:886 4:0.146682776233 # 161_receptacle
2 qid:162 1:0.333333333333 2:444 3:16583 4:1.62669059911 # 162_tin
1 qid:162 1:0.333333333333 2:39375 3:1187723 4:4.93333321194 # 162_can
3 qid:163 1:0.125 2:2 3:1288 4:3.79339382952 # 163_canister
2 qid:163 1:0.333333333333 2:39375 3:1187723 4:10.3201034692 # 163_can
1 qid:163 1:0.111111111111 2:238 3:11854 4:6.25520604948 # 163_container
2 qid:164 1:0.111111111111 2:238 3:11854 4:5.76062005668 # 164_container
1 qid:164 1:0.333333333333 2:39375 3:1187723 4:12.4585619991 # 164_can
3 qid:164 1:0.333333333333 2:444 3:16583 4:5.28379624799 # 164_tin
2 qid:165 1:0.111111111111 2:238 3:11854 4:1.53474207178 # 165_container
1 qid:165 1:0.333333333333 2:232 3:20621 4:1.10661769132 # 165_bin
2 qid:165 1:0.333333333333 2:39375 3:1187723 4:2.75597572847 # 165_can
3 qid:166 1:0.111111111111 2:238 3:11854 4:2.95782576407 # 166_container
1 qid:166 1:0.333333333333 2:39375 3:1187723 4:2.72597609779 # 166_can
2 qid:166 1:0.333333333333 2:444 3:16583 4:2.91406273249 # 166_tin
1 qid:167 1:0.333333333333 2:232 3:20621 4:2.97619523385 # 167_bin
2 qid:167 1:0.333333333333 2:39375 3:1187723 4:6.36432247148 # 167_can
3 qid:167 1:0.111111111111 2:238 3:11854 4:3.5819071556 # 167_container
1 qid:168 1:0.333333333333 2:39375 3:1187723 4:8.03772016625 # 168_can
2 qid:168 1:0.333333333333 2:444 3:16583 4:4.40034199333 # 168_tin
2 qid:169 1:0.333333333333 2:444 3:16583 4:3.84726727881 # 169_tin
1 qid:169 1:0.333333333333 2:39375 3:1187723 4:9.60589033059 # 169_can
1 qid:170 1:0.2 2:3191 3:233637 4:7.93807628613 # 170_night
2 qid:170 1:0.25 2:1956 3:104872 4:7.07120929514 # 170_dark
6 qid:170 1:0.2 2:3 3:935 4:2.30075094941 # 170_gloom
4 qid:170 1:0.166666666667 2:404 3:28769 4:4.65031931306 # 170_shadow
5 qid:170 1:0.2 2:169 3:9450 4:4.04514131264 # 170_shade
7 qid:170 1:0.0769230769231 2:0 3:0 4:0 # 170_lack of light
3 qid:170 1:0.125 2:175 3:16343 4:4.53032274699 # 170_darkness
1 qid:171 1:0.25 2:1956 3:104872 4:2.35245812938 # 171_dark
4 qid:171 1:0.1 2:2 3:394 4:0.218928448559 # 171_uninformed
2 qid:171 1:0.2 2:3191 3:233637 4:2.38996865025 # 171_night
5 qid:171 1:0.125 2:30 3:2014 4:0.50831861565 # 171_oblivion
3 qid:171 1:0.111111111111 2:61 3:4606 4:1.0307011886 # 171_ignorance
2 qid:172 1:0.111111111111 2:133 3:15822 4:5.45728359231 # 172_uncertain
5 qid:172 1:0.125 2:27 3:2967 4:2.10790334095 # 172_ignorant
6 qid:172 1:0.111111111111 2:6 3:1793 4:0.976816857382 # 172_oblivious
4 qid:172 1:0.142857142857 2:176 3:18300 4:6.30003038971 # 172_unclear
5 qid:172 1:0.142857142857 2:60 3:11704 4:4.42277768582 # 172_unaware
7 qid:172 1:0.0769230769231 2:0 3:18 4:0 # 172_unilluminated
6 qid:172 1:0.1 2:2 3:394 4:-0.129553489611 # 172_uninformed
3 qid:172 1:0.25 2:1956 3:104872 4:6.61866349115 # 172_dark
1 qid:172 1:0.166666666667 2:65 3:3633 4:3.37825270479 # 172_unsure
3 qid:173 1:0.125 2:175 3:16343 4:1.91322842214 # 173_darkness
6 qid:173 1:0.2 2:169 3:9450 4:1.66624692786 # 173_shade
1 qid:173 1:0.25 2:1956 3:104872 4:2.99034345368 # 173_dark
5 qid:173 1:0.0666666666667 2:0 3:0 4:0 # 173_away from light
4 qid:173 1:0.166666666667 2:404 3:28769 4:2.16659922981 # 173_shadow
2 qid:173 1:0.166666666667 2:1215 3:84869 4:2.81819175964 # 173_secret
5 qid:174 1:0.0434782608696 2:0 3:0 4:0 # 174_somewhere unilluminated
3 qid:174 1:0.2 2:3191 3:233637 4:3.93501404669 # 174_night
4 qid:174 1:0.0588235294118 2:0 3:0 4:0 # 174_obscure situation
1 qid:174 1:0.25 2:1956 3:104872 4:3.65140269152 # 174_dark
2 qid:174 1:0.125 2:175 3:16343 4:2.03399101579 # 174_darkness
1 qid:175 1:0.25 2:1956 3:104872 4:6.79704121876 # 175_dark
4 qid:175 1:0.0769230769231 2:0 3:18 4:0 # 175_unilluminated
3 qid:175 1:0.1 2:2 3:394 4:0.267419080327 # 175_uninformed
2 qid:175 1:0.142857142857 2:60 3:11704 4:4.32985742461 # 175_unaware
2 qid:175 1:0.125 2:27 3:2967 4:2.50107568474 # 175_ignorant
5 qid:175 1:0.111111111111 2:6 3:1793 4:1.9588077334 # 175_oblivious
5 qid:176 1:0.142857142857 2:0 3:43 4:-1.54087108399 # 176_dimness
4 qid:176 1:0.2 2:3 3:935 4:1.20412183403 # 176_gloom
1 qid:176 1:0.25 2:1956 3:104872 4:3.58563670761 # 176_dark
2 qid:176 1:0.2 2:5783 3:354925 4:3.40526429981 # 176_black
3 qid:176 1:0.166666666667 2:404 3:28769 4:2.39378231255 # 176_shadow
4 qid:177 1:0.25 2:53 3:3417 4:2.46059365429 # 177_dusk
3 qid:177 1:0.25 2:1956 3:104872 4:8.29332214567 # 177_dark
1 qid:177 1:0.166666666667 2:153 3:12123 4:4.38529076155 # 177_sunset
2 qid:177 1:0.125 2:0 3:0 4:0 # 177_at night
2 qid:177 1:0.111111111111 2:16 3:1876 4:1.20111557056 # 177_nightfall
3 qid:178 1:0.142857142857 2:328 3:27912 4:5.43899273082 # 178_mystery
1 qid:178 1:0.2 2:3191 3:233637 4:9.11161401416 # 178_night
3 qid:178 1:0.125 2:175 3:16343 4:5.39598767232 # 178_darkness
4 qid:178 1:0.166666666667 2:404 3:28769 4:5.77394994353 # 178_shadow
2 qid:178 1:0.25 2:1956 3:104872 4:7.48522837422 # 178_dark
5 qid:178 1:0.166666666667 2:1 3:717 4:-0.171942032004 # 178_sombre
3 qid:179 1:0.0625 2:0 3:0 4:0 # 179_absence of light
1 qid:179 1:0.25 2:1956 3:104872 4:2.56865352445 # 179_dark
2 qid:179 1:0.125 2:175 3:16343 4:1.29185153975 # 179_darkness
2 qid:180 1:0.1 2:59 3:14042 4:8.33263659964 # 180_inspection
4 qid:180 1:0.125 2:35 3:6316 4:8.44307333162 # 180_scrutiny
1 qid:180 1:0.0909090909091 2:164 3:29474 4:10.0320356561 # 180_examination
3 qid:180 1:0.0769230769231 2:360 3:59890 4:11.2522791916 # 180_investigation
1 qid:181 1:0.1 2:59 3:14042 4:2.35119143647 # 181_inspection
4 qid:181 1:0.1 2:99 3:26619 4:2.87817086163 # 181_assessment
3 qid:181 1:0.0769230769231 2:360 3:59890 4:3.13400928172 # 181_investigation
2 qid:181 1:0.0909090909091 2:164 3:29474 4:2.80922908364 # 181_examination
5 qid:181 1:0.0833333333333 2:36 3:8358 4:2.11878768825 # 181_consultation
2 qid:182 1:0.0769230769231 2:360 3:59890 4:1.05643971026 # 182_investigation
1 qid:182 1:0.125 2:783 3:92195 4:1.29738188047 # 182_analysis
3 qid:182 1:0.0909090909091 2:164 3:29474 4:1.659436541 # 182_examination
5 qid:182 1:0.125 2:35 3:6316 4:1.16402575853 # 182_scrutiny
4 qid:182 1:0.142857142857 2:14 3:3115 4:0.714993198837 # 182_enquiry
1 qid:183 1:0.2 2:3102 3:210378 4:3.27386958228 # 183_study
4 qid:183 1:0.0909090909091 2:164 3:29474 4:2.19681812819 # 183_examination
5 qid:183 1:0.1 2:59 3:14042 4:2.16443956127 # 183_inspection
6 qid:183 1:0.125 2:35 3:6316 4:2.1746238785 # 183_scrutiny
2 qid:183 1:0.125 2:783 3:92195 4:2.65310736238 # 183_analysis
3 qid:183 1:0.0769230769231 2:360 3:59890 4:2.95844084011 # 183_investigation
1 qid:184 1:0.2 2:3102 3:210378 4:5.03556315178 # 184_study
5 qid:184 1:0.125 2:35 3:6316 4:2.98160806581 # 184_scrutiny
3 qid:184 1:0.0909090909091 2:164 3:29474 4:3.49963166746 # 184_examination
4 qid:184 1:0.1 2:59 3:14042 4:3.23510999861 # 184_inspection
2 qid:184 1:0.0769230769231 2:360 3:59890 4:3.76179557701 # 184_investigation
5 qid:185 1:0.0769230769231 2:360 3:59890 4:11.804526786 # 185_investigation
3 qid:185 1:0.1 2:59 3:14042 4:9.28942136975 # 185_inspection
4 qid:185 1:0.1 2:99 3:26619 4:11.2512494182 # 185_assessment
2 qid:185 1:0.125 2:783 3:92195 4:14.1467466384 # 185_analysis
1 qid:185 1:0.0909090909091 2:164 3:29474 4:12.1636663881 # 185_examination
4 qid:186 1:0.125 2:35 3:6316 4:2.71010926142 # 186_scrutiny
3 qid:186 1:0.1 2:59 3:14042 4:2.59144534752 # 186_inspection
2 qid:186 1:0.125 2:783 3:92195 4:3.89720016971 # 186_analysis
1 qid:186 1:0.0909090909091 2:164 3:29474 4:3.33139290252 # 186_examination
2 qid:187 1:0.25 2:140 3:12331 4:6.48572000684 # 187_exam
3 qid:187 1:0.0909090909091 2:164 3:29474 4:7.9550138488 # 187_examination
4 qid:187 1:0.1 2:99 3:26619 4:6.18077603722 # 187_assessment
1 qid:187 1:0.25 2:1710 3:155436 4:6.54825987594 # 187_test
2 qid:188 1:0.0909090909091 2:164 3:29474 4:5.50485801021 # 188_examination
1 qid:188 1:0.25 2:1710 3:155436 4:4.9972639147 # 188_test
3 qid:188 1:0.25 2:140 3:12331 4:4.66826554926 # 188_exam
4 qid:188 1:0.1 2:99 3:26619 4:4.47600767578 # 188_assessment
4 qid:189 1:0.0769230769231 2:360 3:59890 4:5.54968262445 # 189_investigation
1 qid:189 1:0.25 2:1710 3:155436 4:7.51158659513 # 189_test
2 qid:189 1:0.0909090909091 2:164 3:29474 4:5.8803868401 # 189_examination
3 qid:189 1:0.1 2:59 3:14042 4:4.99703443419 # 189_inspection
2 qid:190 1:0.0833333333333 2:0 3:0 4:0 # 190_be afraid of
3 qid:190 1:0.0833333333333 2:0 3:0 4:0 # 190_be scared of
4 qid:190 1:0.0769230769231 2:0 3:0 4:0 # 190_be alarmed by
1 qid:190 1:0.25 2:556 3:41629 4:5.09220789864 # 190_fear
5 qid:190 1:0.2 2:11 3:1986 4:1.51473643072 # 190_dread
6 qid:190 1:0.0625 2:0 3:0 4:0 # 190_be frightened of
7 qid:190 1:0.0625 2:0 3:0 4:0 # 190_be frightened by
5 qid:191 1:0.1 2:14 3:1776 4:2.97337898405 # 191_anticipate
3 qid:191 1:0.25 2:556 3:41629 4:4.32085032818 # 191_fear
1 qid:191 1:0.111111111111 2:0 3:0 4:0 # 191_afraid of
2 qid:191 1:0.166666666667 2:216 3:12149 4:5.08357835933 # 191_expect
4 qid:191 1:0.142857142857 2:169 3:13714 4:3.35759996068 # 191_suspect
2 qid:192 1:0.25 2:556 3:41629 4:2.02560361315 # 192_fear
4 qid:192 1:0.2 2:11 3:1986 4:0.676260696279 # 192_dread
1 qid:192 1:0.111111111111 2:0 3:0 4:0 # 192_be afraid
2 qid:192 1:0.2 2:137 3:5293 4:1.90799674162 # 192_worry
3 qid:192 1:0.0769230769231 2:0 3:0 4:0 # 192_be frightened
5 qid:193 1:0.2 2:11 3:1986 4:1.78892102227 # 193_dread
4 qid:193 1:0.2 2:87 3:4550 4:4.26911193568 # 193_scare
3 qid:193 1:0.0769230769231 2:0 3:0 4:0 # 193_be frightened
2 qid:193 1:0.25 2:556 3:41629 4:7.72136116266 # 193_fear
6 qid:193 1:0.0714285714286 2:0 3:0 4:0 # 193_dread entering
1 qid:193 1:0.111111111111 2:0 3:0 4:0 # 193_be afraid
4 qid:194 1:0.142857142857 2:169 3:13714 4:4.1334766542 # 194_suspect
1 qid:194 1:0.111111111111 2:0 3:0 4:0 # 194_be afraid
5 qid:194 1:0.1 2:14 3:1776 4:3.30908244189 # 194_anticipate
7 qid:194 1:0.1 2:0 3:0 4:0 # 194_be anxious
3 qid:194 1:0.25 2:556 3:41629 4:6.34803650582 # 194_fear
6 qid:194 1:0.1 2:0 3:0 4:0 # 194_be alarmed
2 qid:194 1:0.2 2:137 3:5293 4:5.4361688112 # 194_worry
2 qid:195 1:0.25 2:556 3:41629 4:8.92445817359 # 195_fear
4 qid:195 1:0.047619047619 2:0 3:0 4:0 # 195_anxiously anticipated
3 qid:195 1:0.1 2:14 3:1776 4:3.8512407816 # 195_anticipate
1 qid:195 1:0.166666666667 2:216 3:12149 4:9.45855616691 # 195_expect
4 qid:196 1:0.0625 2:0 3:0 4:0 # 196_be frightened of
3 qid:196 1:0.111111111111 2:0 3:0 4:0 # 196_afraid of
5 qid:196 1:0.2 2:11 3:1986 4:2.44539858841 # 196_dread
2 qid:196 1:0.0909090909091 2:0 3:0 4:0 # 196_worry about
1 qid:196 1:0.0833333333333 2:0 3:0 4:0 # 196_be afraid of
3 qid:196 1:0.25 2:556 3:41629 4:6.84106315317 # 196_fear
7 qid:197 1:0.0666666666667 2:0 3:0 4:0 # 197_be apprehensive
6 qid:197 1:0.142857142857 2:169 3:13714 4:8.22389804689 # 197_suspect
3 qid:197 1:0.25 2:556 3:41629 4:12.1771238058 # 197_fear
1 qid:197 1:0.111111111111 2:0 3:0 4:0 # 197_be afraid
5 qid:197 1:0.0833333333333 2:0 3:0 4:0 # 197_be concerned
2 qid:197 1:0.2 2:137 3:5293 4:10.8722263564 # 197_worry
4 qid:197 1:0.1 2:0 3:0 4:0 # 197_be worried
2 qid:198 1:0.111111111111 2:0 3:0 4:0 # 198_afraid of
3 qid:198 1:0.0769230769231 2:0 3:0 4:0 # 198_frightened of
3 qid:198 1:0.2 2:11 3:1986 4:0.910623188554 # 198_dread
2 qid:198 1:0.111111111111 2:0 3:0 4:0 # 198_scared of
1 qid:198 1:0.25 2:556 3:41629 4:3.80547392314 # 198_fear
2 qid:199 1:0.25 2:556 3:41629 4:3.7504640089 # 199_fear
4 qid:199 1:0.0769230769231 2:249 3:29131 4:3.8445680352 # 199_unfortunately
2 qid:199 1:0.111111111111 2:0 3:0 4:0 # 199_be afraid
1 qid:199 1:0.142857142857 2:2591 3:75886 4:4.16657523912 # 199_believe
3 qid:199 1:0.125 2:0 3:0 4:0 # 199_be sorry
5 qid:199 1:0.2 2:11 3:1986 4:0.943190154445 # 199_dread
1 qid:200 1:0.125 2:6 3:2393 4:2.7003913976 # 200_overlook
3 qid:200 1:0.142857142857 2:42 3:5949 4:3.21755296426 # 200_neglect
4 qid:200 1:0.0555555555556 2:0 3:0 4:0 # 200_inadvertently omit
2 qid:200 1:0.166666666667 2:190 3:9696 4:7.27135532313 # 200_forget
1 qid:201 1:0.166666666667 2:190 3:9696 4:3.24869761528 # 201_forget
2 qid:201 1:0.25 2:672 3:35972 4:3.02645196892 # 201_lose
3 qid:201 1:0.166666666667 2:105 3:5985 4:1.80735496025 # 201_ignore
4 qid:201 1:0.111111111111 2:30 3:2877 4:0.184528148967 # 201_disregard
5 qid:201 1:0.0454545454545 2:0 3:0 4:0 # 201_cease to be remembered
4 qid:201 1:0.125 2:6 3:2393 4:0.949782568086 # 201_overlook
1 qid:202 1:0.166666666667 2:190 3:9696 4:3.39037201444 # 202_forget
2 qid:202 1:0.25 2:196 3:16658 4:2.42043526989 # 202_fail
3 qid:202 1:0.142857142857 2:42 3:5949 4:1.04401675795 # 202_neglect
4 qid:202 1:0.25 2:14 3:1468 4:0.513534194556 # 202_omit
2 qid:203 1:0.125 2:0 3:0 4:0 # 203_let slip
1 qid:203 1:0.166666666667 2:190 3:9696 4:5.87961603103 # 203_forget
4 qid:203 1:0.0588235294118 2:0 3:0 4:0 # 203_cease to remember
3 qid:203 1:0.125 2:6 3:2393 4:1.88360562951 # 203_overlook
2 qid:204 1:0.25 2:196 3:16658 4:7.73109863541 # 204_fail
4 qid:204 1:0.0625 2:0 3:0 4:0 # 204_overlook running
1 qid:204 1:0.166666666667 2:190 3:9696 4:9.10268621835 # 204_forget
5 qid:204 1:0.25 2:14 3:1468 4:1.98563674053 # 204_omit
3 qid:204 1:0.125 2:6 3:2393 4:4.17549728034 # 204_overlook
2 qid:205 1:0.125 2:6 3:2393 4:2.68813313979 # 205_overlook
3 qid:205 1:0.125 2:626 3:20536 4:7.06344375744 # 205_remember
4 qid:205 1:0.0588235294118 2:0 3:0 4:0 # 205_cease to remember
3 qid:205 1:0.0625 2:0 3:0 4:0 # 205_fail to remember
1 qid:205 1:0.166666666667 2:190 3:9696 4:6.75234626936 # 205_forget
3 qid:206 1:0.0666666666667 2:0 3:0 4:0 # 206_put out of mind
2 qid:206 1:0.25 2:672 3:35972 4:5.17411810837 # 206_lose
1 qid:206 1:0.166666666667 2:190 3:9696 4:4.657331637 # 206_forget
3 qid:206 1:0.111111111111 2:30 3:2877 4:1.22285288999 # 206_disregard
4 qid:206 1:0.125 2:6 3:2393 4:1.57472247638 # 206_overlook
1 qid:207 1:0.166666666667 2:190 3:9696 4:2.1194246976 # 207_forget
2 qid:207 1:0.0833333333333 2:0 3:0 4:0 # 207_not remember
3 qid:207 1:0.125 2:6 3:2393 4:0.807934289325 # 207_overlook
1 qid:208 1:0.166666666667 2:190 3:9696 4:3.9505285584 # 208_forget
3 qid:208 1:0.0625 2:0 3:0 4:0 # 208_fail to remember
2 qid:208 1:0.25 2:196 3:16658 4:3.61823731936 # 208_fail
4 qid:208 1:0.25 2:14 3:1468 4:0.350167759179 # 208_omit
3 qid:209 1:0.1 2:0 3:0 4:0 # 209_not recall
1 qid:209 1:0.166666666667 2:190 3:9696 4:3.62791342817 # 209_forget
2 qid:209 1:0.0833333333333 2:0 3:0 4:0 # 209_not remember
4 qid:209 1:0.0625 2:0 3:0 4:0 # 209_fail to remember
5 qid:209 1:0.0625 2:0 3:0 4:0 # 209_omit to remember
1 qid:210 1:0.25 2:55 3:2971 4:5.72362752138 # 210_gall
2 qid:210 1:0.5 2:5 3:926 4:-2.18171917154 # 210_pn
2 qid:210 1:0.0526315789474 2:0 3:0 4:0 # 210_secretion producing
2 qid:211 1:0.5 2:5 3:926 4:-1.60980600189 # 211_pn
1 qid:211 1:0.25 2:55 3:2971 4:4.56010060185 # 211_gall
5 qid:212 1:0.125 2:0 3:101 4:-1.23485823469 # 212_temerity
1 qid:212 1:0.125 2:12 3:726 4:0.457475854053 # 212_audacity
6 qid:212 1:0.25 2:55 3:2971 4:1.36660700364 # 212_gall
3 qid:212 1:0.2 2:89 3:5770 4:1.93398919245 # 212_cheek
2 qid:212 1:0.2 2:288 3:15224 4:1.78690474454 # 212_nerve
7 qid:212 1:0.1 2:0 3:52 4:-2.60036093266 # 212_effrontery
4 qid:212 1:0.111111111111 2:1 3:109 4:-1.73230118714 # 212_impudence
2 qid:213 1:0.0714285714286 2:0 3:0 4:0 # 213_bile-producing
3 qid:213 1:0.5 2:5 3:926 4:-1.08983404796 # 213_pn
1 qid:213 1:0.25 2:55 3:2971 4:2.04779831554 # 213_gall
1 qid:214 1:0.25 2:55 3:2971 4:0.821147932621 # 214_gall
2 qid:214 1:0.25 2:34 3:1063 4:0.081301516834 # 214_grub
3 qid:214 1:0.0666666666667 2:0 3:0 4:0 # 214_abnormal growth
4 qid:214 1:0.142857142857 2:0 3:34 4:0 # 214_pustule
2 qid:215 1:0.25 2:60 3:2052 4:0.76048665884 # 215_bile
3 qid:215 1:0.25 2:55 3:2971 4:1.69556505817 # 215_gall
4 qid:215 1:0.2 2:89 3:5770 4:2.10678427821 # 215_cheek
4 qid:215 1:0.0769230769231 2:0 3:0 4:0 # 215_bitter spirit
5 qid:215 1:0.166666666667 2:1 3:176 4:0.320711930899 # 215_rancor
1 qid:215 1:0.166666666667 2:409 3:11976 4:3.57972974472 # 215_poison
3 qid:216 1:0.2 2:89 3:5770 4:0.407899767091 # 216_cheek
2 qid:216 1:0.125 2:12 3:726 4:-0.0253115767184 # 216_audacity
1 qid:216 1:0.2 2:288 3:15224 4:0.799232220475 # 216_nerve
5 qid:216 1:0.1 2:0 3:52 4:-0.79834524533 # 216_effrontery
4 qid:216 1:0.25 2:55 3:2971 4:1.16442210092 # 216_gall
6 qid:216 1:0.125 2:0 3:101 4:-0.296956326408 # 216_temerity
2 qid:217 1:0.0714285714286 2:0 3:0 4:0 # 217_unknown person
1 qid:217 1:0.25 2:55 3:2971 4:1.4926693313 # 217_gall
1 qid:218 1:0.142857142857 2:26 3:947 4:1.96804741211 # 218_blister
2 qid:218 1:0.25 2:55 3:2971 4:5.72362752138 # 218_gall
2 qid:218 1:0.0666666666667 2:0 3:0 4:0 # 218_abnormal growth
1 qid:219 1:0.2 2:288 3:15224 4:2.63297594689 # 219_nerve
3 qid:219 1:0.2 2:89 3:5770 4:1.87923025745 # 219_cheek
2 qid:219 1:0.125 2:12 3:726 4:0.67107752661 # 219_audacity
5 qid:219 1:0.1 2:0 3:52 4:-2.85440707215 # 219_effrontery
4 qid:219 1:0.25 2:55 3:2971 4:1.37245976823 # 219_gall
6 qid:219 1:0.125 2:0 3:101 4:-1.55072800346 # 219_temerity
8 qid:220 1:0.25 2:52 3:4488 4:1.99224601256 # 220_dire
4 qid:220 1:0.166666666667 2:597 3:51155 4:1.77394783109 # 220_severe
3 qid:220 1:0.125 2:16 3:2428 4:1.50902133431 # 220_horrific
5 qid:220 1:0.25 2:39 3:4224 4:2.46995605045 # 220_grim
2 qid:220 1:0.125 2:91 3:4238 4:1.90445798131 # 220_horrible
7 qid:220 1:0.2 2:12 3:2718 4:2.04895765047 # 220_bleak
1 qid:220 1:0.125 2:1056 3:58305 4:1.88472337437 # 220_negative
9 qid:220 1:0.1 2:0 3:0 4:0 # 220_doom laden
6 qid:220 1:0.2 2:2 3:44 4:-0.780734788195 # 220_doomy
3 qid:221 1:0.1 2:69 3:3792 4:4.93085231316 # 221_unpleasant
5 qid:221 1:0.125 2:15 3:1895 4:3.4006873591 # 221_gruesome
6 qid:221 1:0.0909090909091 2:0 3:698 4:2.59392965313 # 221_unrelenting
2 qid:221 1:0.125 2:91 3:4238 4:5.55170669592 # 221_horrible
1 qid:221 1:0.125 2:255 3:11864 4:7.29879363782 # 221_terrible
5 qid:221 1:0.125 2:16 3:2428 4:4.00509947813 # 221_horrific
4 qid:221 1:0.25 2:39 3:4224 4:6.03720109956 # 221_grim
5 qid:222 1:0.2 2:12 3:2718 4:2.78867353086 # 222_bleak
4 qid:222 1:0.25 2:39 3:4224 4:3.64125145434 # 222_grim
6 qid:222 1:0.166666666667 2:15 3:1422 4:1.57627175368 # 222_morbid
1 qid:222 1:0.125 2:255 3:11864 4:4.71708498034 # 222_terrible
7 qid:222 1:0.25 2:52 3:4488 4:3.15416484226 # 222_dire
8 qid:222 1:0.166666666667 2:8 3:2405 4:2.60547088206 # 222_dismal
3 qid:222 1:0.1 2:7 3:1260 4:2.49490549541 # 222_depressing
2 qid:222 1:0.1 2:69 3:3792 4:2.96314446903 # 222_unpleasant
1 qid:223 1:0.1 2:7 3:1260 4:1.38534758039 # 223_depressing
4 qid:223 1:0.2 2:190 3:14855 4:2.00996330047 # 223_harsh
2 qid:223 1:0.166666666667 2:8 3:1447 4:1.63062127074 # 223_gloomy
4 qid:223 1:0.25 2:39 3:4224 4:2.41508410528 # 223_grim
3 qid:223 1:0.166666666667 2:6 3:677 4:-0.188214935881 # 223_horrid
5 qid:223 1:0.2 2:12 3:2718 4:2.16991885833 # 223_bleak
4 qid:224 1:0.0909090909091 2:0 3:698 4:1.04582223337 # 224_unrelenting
2 qid:224 1:0.125 2:30 3:6040 4:0.828916278438 # 224_sinister
1 qid:224 1:0.125 2:91 3:4238 4:1.5031787845 # 224_horrible
5 qid:224 1:0.25 2:52 3:4488 4:1.35584045097 # 224_dire
6 qid:224 1:0.25 2:39 3:4224 4:1.72047079522 # 224_grim
3 qid:224 1:0.25 2:1956 3:104872 4:1.26287185735 # 224_dark
7 qid:224 1:0.142857142857 2:8 3:555 4:0.877646164676 # 224_ghastly
2 qid:224 1:0.125 2:16 3:2428 4:1.39924540551 # 224_horrific
5 qid:225 1:0.166666666667 2:6 3:677 4:0.561970677651 # 225_horrid
2 qid:225 1:0.2 2:190 3:14855 4:6.82510559859 # 225_harsh
3 qid:225 1:0.1 2:69 3:3792 4:5.79715524788 # 225_unpleasant
